StaffID,Day,StartTime,EndTime,BreakTime
2585,Wednesday,4:07:45,12:13:54,14:37:34
2586,Monday,13:07:37,17:30:14,3:23:21
2587,Wednesday,13:36:07,20:38:34,22:56:49
2588,Wednesday,10:16:44,9:01:56,23:45:48
2589,Monday,18:08:27,4:07:42,17:11:34
2590,Tuesday,9:39:02,15:54:13,23:26:09
2591,Friday,18:40:23,4:58:54,8:22:01
2592,Friday,5:48:16,22:58:33,14:54:49
2593,Wednesday,10:20:10,7:35:21,13:59:21
2594,Monday,23:41:27,12:50:26,3:28:20
2595,Wednesday,22:38:17,17:21:17,19:46:35
2596,Monday,20:39:53,21:06:07,6:13:40
2597,Thursday,3:54:27,17:35:46,20:26:13
2598,Tuesday,11:55:43,5:20:52,5:33:50
2599,Thursday,6:06:59,5:10:36,13:58:33
2600,Tuesday,5:52:29,4:38:44,2:43:50
2601,Monday,3:25:08,19:18:58,10:37:11
2602,Wednesday,21:54:37,9:03:06,2:02:46
2603,Monday,8:49:45,17:56:25,17:27:24
2604,Tuesday,7:09:18,16:29:40,0:53:17
2605,Thursday,9:11:16,2:49:25,2:33:56
2606,Tuesday,15:28:03,16:18:14,3:00:07
2607,Monday,13:48:09,6:30:03,16:08:13
2608,Friday,3:18:43,19:13:26,15:54:26
2609,Thursday,20:08:58,7:50:31,5:54:40
2610,Monday,9:12:04,17:08:03,21:09:06
2611,Monday,9:14:08,13:10:26,2:21:33
2612,Thursday,1:47:48,18:10:45,15:15:08
2613,Tuesday,17:09:25,11:28:44,11:24:59
2614,Wednesday,9:41:55,0:11:42,11:05:41
2615,Tuesday,3:36:51,2:57:16,22:33:40
2616,Wednesday,13:10:02,18:46:21,10:32:12
2617,Friday,6:28:07,20:23:00,16:17:43
2618,Friday,17:15:11,3:31:03,8:31:13
2619,Friday,6:43:19,8:14:31,13:19:35
2620,Monday,12:03:01,14:26:52,21:31:02
2621,Wednesday,21:42:53,5:50:11,18:42:11
2622,Wednesday,4:23:17,19:25:13,13:34:23
2623,Thursday,10:25:17,8:31:02,23:44:13
2624,Monday,16:15:45,20:53:33,2:08:40
2625,Monday,15:44:49,11:51:42,4:12:57
2626,Wednesday,16:43:39,20:39:55,12:11:47
2627,Wednesday,16:31:43,23:01:24,10:58:54
2628,Friday,19:27:20,23:19:51,22:51:43
2629,Wednesday,1:45:18,3:08:43,11:08:54
2630,Wednesday,23:19:55,3:49:43,14:00:54
2631,Friday,15:44:01,22:15:54,18:19:10
2632,Thursday,13:31:55,3:19:20,1:01:21
2633,Wednesday,6:02:26,1:38:09,7:55:16
2634,Wednesday,16:07:56,22:27:56,19:27:38
2635,Friday,9:04:12,0:23:20,10:07:42
2636,Monday,8:23:38,12:06:57,18:46:07
2637,Friday,21:48:39,5:30:57,5:26:43
2638,Thursday,0:22:34,12:12:33,1:26:02
2639,Friday,7:59:47,12:38:29,9:19:14
2640,Friday,9:09:14,4:59:59,11:49:32
2641,Thursday,15:24:58,15:10:33,12:58:33
2642,Friday,19:23:50,4:16:53,7:39:51
2643,Tuesday,12:01:19,8:55:47,6:24:55
2644,Friday,13:58:05,12:00:37,10:57:50
2645,Monday,19:30:01,15:26:38,14:37:41
2646,Thursday,16:13:30,1:19:49,3:43:13
2647,Friday,6:17:15,5:44:43,4:57:21
2648,Friday,6:31:39,23:05:02,6:47:36
2649,Monday,11:23:46,17:13:48,16:17:10
2650,Thursday,11:46:54,22:22:11,5:06:31
2651,Friday,19:15:34,7:07:52,2:17:31
2652,Monday,15:47:34,4:46:59,2:51:26
2653,Tuesday,11:30:52,3:44:09,14:03:22
2654,Wednesday,0:16:52,2:00:11,11:27:34
2655,Thursday,12:49:53,8:16:17,18:14:11
2656,Tuesday,23:32:16,21:29:17,3:46:39
2657,Friday,7:41:31,5:49:54,5:14:45
2658,Thursday,7:22:33,17:41:36,21:15:00
2659,Monday,22:44:10,20:12:04,13:46:01
2660,Tuesday,13:30:29,18:34:18,14:12:53
2661,Monday,14:26:57,1:06:11,7:14:39
2662,Tuesday,21:43:23,7:32:17,2:56:39
2663,Wednesday,9:12:58,17:58:24,11:04:34
2664,Tuesday,2:14:10,20:59:54,10:45:23
2665,Tuesday,1:18:47,16:16:51,9:20:54
2666,Tuesday,3:07:02,23:12:59,0:40:14
2667,Tuesday,1:44:23,3:14:56,23:17:55
2668,Wednesday,0:12:48,5:56:35,17:01:56
2669,Wednesday,3:08:43,20:31:57,12:03:38
2670,Friday,5:22:32,22:04:02,16:57:48
2671,Friday,2:34:04,6:44:09,9:10:02
2672,Thursday,12:19:05,4:22:10,7:38:58
2673,Wednesday,5:59:16,11:57:32,6:09:09
2674,Thursday,7:06:41,14:48:14,4:48:12
2675,Thursday,17:34:52,8:06:30,11:12:55
2676,Tuesday,19:25:28,20:11:17,20:58:43
2677,Friday,14:51:14,0:17:45,1:10:23
2678,Friday,8:02:01,10:30:43,4:02:41
2679,Tuesday,7:44:51,0:09:52,17:47:59
2680,Friday,15:21:44,13:26:54,6:50:42
2681,Friday,13:25:41,7:45:11,9:33:59
2682,Thursday,16:52:53,22:18:35,0:36:00
2683,Friday,7:16:47,3:25:56,7:45:21
2684,Thursday,18:01:25,4:03:08,3:55:25
2685,Thursday,1:26:15,2:12:20,3:00:40
2686,Thursday,4:49:31,12:34:49,22:50:36
2687,Friday,23:29:54,2:06:50,20:20:01
2688,Friday,8:18:00,20:54:19,16:28:33
2689,Tuesday,16:13:16,18:39:42,19:57:10
2690,Friday,12:13:08,2:49:11,11:01:40
2691,Friday,14:33:10,22:07:50,8:16:11
2692,Friday,1:42:19,22:05:43,19:31:05
2693,Wednesday,19:36:46,14:48:26,6:26:19
2694,Friday,23:09:45,2:55:35,14:39:32
2695,Monday,21:56:59,22:32:50,10:12:28
2696,Wednesday,23:05:59,15:24:26,19:27:10
2697,Thursday,20:49:36,19:29:22,20:28:20
2698,Monday,17:53:24,17:45:52,2:39:55
2699,Monday,0:30:38,2:25:19,13:00:50
2700,Friday,18:31:03,16:05:01,17:05:37
2701,Wednesday,12:29:46,12:53:27,0:33:02
2702,Wednesday,13:30:56,9:12:36,20:49:26
2703,Tuesday,11:52:15,6:56:16,21:07:09
2704,Friday,23:03:06,14:29:32,7:19:58
2705,Monday,10:43:05,9:54:26,14:30:34
2706,Monday,20:20:47,2:30:31,9:24:42
2707,Monday,17:32:27,3:03:59,11:42:42
2708,Thursday,19:46:29,7:47:59,2:06:29
2709,Monday,19:23:41,15:09:03,20:12:21
2710,Tuesday,22:08:38,17:42:02,9:59:03
2711,Friday,21:58:21,9:16:00,8:53:31
2712,Tuesday,23:40:57,21:56:02,10:55:17
2713,Wednesday,9:58:11,21:22:55,14:09:42
2714,Thursday,16:05:04,11:05:12,19:44:44
2715,Thursday,18:44:35,22:45:11,9:22:08
2716,Thursday,13:38:59,9:40:20,1:12:09
2717,Friday,22:45:19,12:00:54,10:14:32
2718,Thursday,5:55:54,7:50:19,19:45:12
2719,Monday,1:21:34,12:41:46,13:06:36
2720,Tuesday,0:25:12,13:06:10,10:38:50
2721,Monday,1:29:27,22:47:50,0:18:01
2722,Friday,2:07:04,16:54:03,6:31:47
2723,Monday,17:33:19,21:29:37,11:28:45
2724,Tuesday,7:38:08,23:23:31,18:57:56
2725,Monday,18:18:08,2:53:26,11:14:05
2726,Tuesday,21:23:47,12:11:46,7:13:59
2727,Tuesday,7:13:04,14:10:11,11:43:18
2728,Tuesday,20:17:13,5:23:26,13:01:01
2729,Thursday,10:33:07,13:22:31,21:56:14
2730,Tuesday,11:44:04,4:29:05,20:59:23
2731,Monday,23:55:09,4:00:15,22:58:08
2732,Wednesday,16:18:49,16:15:51,9:11:25
2733,Friday,10:40:21,8:34:02,2:24:22
2734,Monday,21:25:43,12:28:26,2:26:02
2735,Tuesday,19:10:32,1:40:00,14:47:28
2736,Wednesday,18:29:09,1:47:40,15:34:59
2737,Monday,23:18:31,11:07:53,18:01:07
2738,Friday,13:45:53,15:34:39,2:15:32
2739,Thursday,13:59:47,11:33:47,17:36:57
2740,Tuesday,2:01:58,5:58:36,18:48:13
2741,Friday,13:28:25,18:26:09,22:44:50
2742,Wednesday,0:56:58,8:21:35,8:39:23
2743,Monday,7:40:15,14:35:41,9:22:55
2744,Thursday,22:11:47,21:15:48,3:37:59
2745,Thursday,12:00:49,23:10:46,7:46:12
2746,Tuesday,15:35:00,2:44:26,22:11:24
2747,Wednesday,17:48:07,19:40:54,0:45:32
2748,Friday,2:32:50,12:10:41,9:27:32
2749,Tuesday,20:10:06,18:32:14,3:04:28
2750,Thursday,10:16:43,20:03:47,14:11:54
2751,Thursday,21:39:00,7:04:22,23:37:34
2752,Wednesday,13:49:11,9:19:21,12:39:15
2753,Monday,10:44:07,4:10:26,20:05:19
2754,Wednesday,15:32:15,10:34:41,17:44:45
2755,Friday,13:17:53,7:09:23,22:20:54
2756,Thursday,22:31:11,17:40:56,18:44:14
2757,Tuesday,17:15:02,13:44:32,14:50:56
2758,Friday,11:43:26,1:35:13,0:04:58
2759,Thursday,2:36:32,23:56:55,3:45:33
2760,Tuesday,17:32:10,21:09:11,9:57:23
2761,Friday,2:55:35,9:07:58,18:29:02
2762,Wednesday,15:03:58,0:21:08,4:10:47
2763,Monday,0:56:26,22:49:57,8:34:38
2764,Friday,4:55:40,18:54:47,7:09:43
2765,Thursday,12:36:38,11:02:59,12:51:38
2766,Monday,8:23:21,1:36:57,17:43:28
2767,Wednesday,8:31:41,3:04:59,0:36:26
2768,Friday,11:25:45,6:11:27,22:11:57
2769,Monday,5:41:33,2:20:02,9:06:08
2770,Tuesday,22:12:48,9:13:54,12:41:18
2771,Wednesday,20:02:45,7:31:17,6:53:09
2772,Friday,20:00:53,5:35:32,23:25:36
2773,Thursday,23:15:36,2:14:27,20:25:47
2774,Thursday,19:16:28,7:41:35,3:20:17
2775,Monday,0:14:50,23:17:44,17:20:17
2776,Tuesday,21:40:51,11:33:12,19:48:40
2777,Wednesday,8:14:34,1:21:15,13:04:00
2778,Friday,9:57:59,15:20:41,11:45:13
2779,Thursday,19:27:24,21:57:13,13:11:45
2780,Tuesday,17:20:50,10:18:38,4:39:43
2781,Wednesday,21:19:02,12:33:00,21:01:44
2782,Monday,13:25:35,7:49:31,17:12:18
2783,Thursday,21:57:26,0:07:48,14:32:14
2784,Thursday,9:27:25,18:55:08,2:09:49
2785,Friday,17:39:21,16:49:48,12:54:17
2786,Tuesday,10:51:52,18:44:11,1:40:59
2787,Wednesday,12:00:35,1:58:19,18:42:37
2788,Thursday,3:46:55,14:08:50,14:20:09
2789,Thursday,18:00:13,3:07:49,20:12:40
2790,Tuesday,8:11:29,3:22:32,13:56:18
2791,Thursday,12:33:15,0:08:24,10:13:09
2792,Friday,0:35:25,9:50:18,12:11:14
2793,Friday,11:42:07,12:33:39,0:40:50
2794,Thursday,3:39:34,14:51:50,13:45:42
2795,Wednesday,22:33:59,6:14:46,0:37:13
2796,Wednesday,17:56:38,3:22:46,22:06:07
2797,Monday,16:12:23,0:28:25,2:57:06
2798,Monday,13:02:40,15:54:24,10:52:04
2799,Tuesday,22:34:01,14:10:03,1:00:09
2800,Monday,18:13:46,0:20:37,22:24:44
2801,Wednesday,13:05:29,7:01:38,23:48:34
2802,Monday,4:07:37,9:39:00,10:39:45
2803,Friday,23:32:48,7:23:38,9:49:50
2804,Thursday,20:48:50,22:19:51,14:14:10
2805,Thursday,18:03:51,11:04:25,14:59:36
2806,Friday,17:39:30,6:10:33,4:58:30
2807,Thursday,23:00:37,14:37:52,15:08:21
2808,Wednesday,15:00:46,13:07:06,17:39:35
2809,Friday,3:24:08,11:19:30,22:23:38
2810,Friday,19:16:27,4:38:31,0:36:15
2811,Friday,1:49:50,20:58:20,0:53:53
2812,Friday,1:35:48,0:04:10,22:56:07
2813,Friday,3:50:49,9:51:43,4:19:41
2814,Wednesday,13:12:18,14:03:37,15:33:57
2815,Friday,10:47:37,20:18:44,7:14:50
2816,Monday,2:45:54,10:58:55,19:47:18
2817,Friday,18:31:57,2:25:03,14:06:52
2818,Monday,15:14:47,13:41:00,0:37:50
2819,Friday,20:56:10,10:47:12,11:25:29
2820,Thursday,21:34:55,19:42:24,4:57:02
2821,Thursday,0:19:07,15:20:31,6:03:39
2822,Wednesday,11:52:32,10:12:08,15:01:31
2823,Wednesday,7:10:27,10:19:03,7:36:19
2824,Wednesday,20:30:56,23:48:22,8:51:20
2825,Monday,22:43:18,9:09:38,2:19:05
2826,Tuesday,16:41:19,15:23:00,13:02:21
2827,Tuesday,0:26:54,9:20:34,20:20:16
2828,Tuesday,8:53:16,8:34:25,6:52:50
2829,Friday,21:18:53,18:23:10,18:40:03
2830,Thursday,20:14:11,19:39:56,7:44:44
2831,Thursday,12:03:07,13:18:10,3:05:44
2832,Monday,22:07:45,7:48:32,13:31:25
2833,Thursday,9:52:38,13:26:30,21:12:40
2834,Thursday,2:34:37,23:00:45,9:52:58
2835,Wednesday,4:09:48,7:44:15,0:32:02
2836,Friday,5:17:53,21:57:44,5:13:39
2837,Friday,14:34:14,10:46:49,21:53:34
2838,Wednesday,20:49:16,19:57:57,4:51:24
2839,Friday,22:42:35,1:06:42,21:43:41
2840,Tuesday,8:00:35,20:26:21,3:16:44
2841,Friday,9:53:31,1:02:53,9:22:45
2842,Friday,16:58:02,19:29:56,5:56:32
2843,Monday,12:18:55,10:33:47,14:33:46
2844,Monday,21:21:58,6:48:24,10:31:59
2845,Wednesday,23:47:21,20:00:52,18:47:44
2846,Thursday,23:11:21,14:11:33,18:22:00
2847,Tuesday,18:01:44,2:11:58,12:47:37
2848,Wednesday,1:32:12,8:46:27,22:27:09
2849,Wednesday,11:50:26,8:26:59,15:47:28
2850,Friday,9:33:16,17:56:16,17:53:54
2851,Thursday,3:21:06,12:14:57,16:00:40
2852,Monday,5:31:35,4:16:06,20:43:10
2853,Monday,22:08:43,5:33:06,0:18:01
2854,Tuesday,23:48:01,21:36:47,15:52:50
2855,Wednesday,1:53:07,8:58:32,18:01:54
2856,Wednesday,18:29:10,1:45:09,14:27:08
2857,Friday,21:01:56,16:10:02,10:34:30
2858,Monday,18:11:23,15:16:27,7:54:01
2859,Monday,17:00:56,21:30:43,18:01:16
2860,Friday,3:33:20,2:28:08,9:13:21
2861,Thursday,1:36:40,12:48:03,3:26:45
2862,Wednesday,6:01:48,14:23:42,10:36:00
2863,Thursday,12:20:27,18:27:15,14:59:50
2864,Wednesday,10:59:31,4:07:32,20:45:53
2865,Tuesday,15:12:56,19:54:11,21:56:58
2866,Tuesday,20:34:55,3:15:34,10:00:02
2867,Tuesday,2:32:02,2:09:38,18:08:30
2868,Friday,15:18:45,22:22:18,3:55:13
2869,Thursday,3:29:40,23:54:43,14:46:32
2870,Friday,6:15:23,5:42:33,9:28:10
2871,Wednesday,11:13:19,18:59:41,10:25:47
2872,Wednesday,18:37:26,23:51:55,21:22:23
2873,Thursday,13:29:43,13:02:14,18:36:14
2874,Friday,3:48:25,2:42:56,21:54:25
2875,Thursday,23:25:29,5:02:58,21:05:03
2876,Friday,2:54:45,12:07:07,16:53:43
2877,Wednesday,5:12:18,2:38:23,19:39:04
2878,Tuesday,3:29:23,6:59:17,17:16:54
2879,Tuesday,11:14:31,23:32:52,8:06:33
2880,Wednesday,21:51:12,15:44:03,6:02:47
2881,Wednesday,10:27:08,4:06:18,13:29:50
2882,Friday,3:12:25,23:48:17,0:44:14
2883,Thursday,8:32:53,5:15:40,22:35:53
2884,Monday,4:46:19,14:08:54,12:35:58
2885,Wednesday,14:14:08,10:42:10,23:33:40
2886,Wednesday,22:59:08,5:00:42,20:29:25
2887,Tuesday,18:29:13,15:44:47,13:37:00
2888,Monday,18:39:47,17:46:39,17:22:51
2889,Monday,15:00:16,22:33:48,1:11:48
2890,Thursday,6:32:46,19:35:06,12:52:01
2891,Friday,7:15:02,8:39:09,5:14:48
2892,Monday,19:46:09,6:57:59,8:16:37
2893,Wednesday,13:54:37,22:10:34,20:52:33
2894,Wednesday,17:02:54,5:00:01,17:56:04
2895,Tuesday,4:30:29,21:56:54,12:42:44
2896,Wednesday,2:04:38,20:12:07,8:52:29
2897,Wednesday,2:26:57,22:44:26,11:11:59
2898,Wednesday,0:21:20,22:38:00,14:44:00
2899,Friday,14:38:50,3:37:18,13:05:26
2900,Wednesday,10:31:10,14:48:56,18:35:50
2901,Monday,3:22:09,7:08:17,13:09:01
2902,Thursday,17:00:54,19:58:42,2:06:53
2903,Thursday,20:40:47,14:18:49,0:32:39
2904,Monday,19:04:44,6:13:18,8:07:00
2905,Wednesday,4:40:39,17:53:35,7:26:04
2906,Friday,19:26:43,12:35:48,2:17:21
2907,Monday,14:35:58,20:50:33,19:15:39
2908,Wednesday,1:19:57,11:24:30,16:04:23
2909,Friday,3:57:00,20:41:48,2:30:31
2910,Thursday,0:05:39,5:38:27,6:12:53
2911,Tuesday,15:15:36,3:12:47,23:53:56
2912,Wednesday,1:16:02,2:46:20,19:11:24
2913,Wednesday,15:58:44,10:28:25,18:33:09
2914,Monday,6:31:25,0:16:57,2:58:46
2915,Friday,3:31:14,1:26:16,11:14:25
2916,Monday,21:35:09,15:46:40,0:18:23
2917,Friday,18:42:41,0:16:43,16:13:24
2918,Friday,15:43:30,15:10:52,11:16:53
2919,Friday,0:24:45,21:45:03,18:21:36
2920,Tuesday,4:42:37,1:37:42,18:08:47
2921,Thursday,22:33:22,7:53:32,11:51:31
2922,Thursday,7:26:46,18:21:21,0:17:42
2923,Thursday,4:09:45,1:45:09,10:42:09
2924,Friday,13:39:39,21:53:51,11:47:33
2925,Thursday,0:52:49,7:59:02,21:15:24
2926,Wednesday,22:39:06,4:33:52,15:58:30
2927,Tuesday,20:50:06,17:56:15,13:33:12
2928,Tuesday,12:33:42,6:27:53,19:09:39
2929,Friday,2:32:24,5:41:20,2:44:44
2930,Thursday,5:10:06,18:00:27,17:32:17
2931,Thursday,8:15:39,14:24:19,13:25:53
2932,Friday,1:10:11,10:08:24,7:59:08
2933,Friday,2:11:51,22:42:33,13:24:00
2934,Thursday,13:38:00,18:32:12,20:43:53
2935,Tuesday,3:43:32,2:28:13,12:33:23
2936,Friday,15:48:43,8:15:03,1:04:31
2937,Monday,17:20:20,15:14:05,10:59:25
2938,Friday,12:54:24,3:30:46,0:26:01
2939,Monday,9:58:56,12:31:56,3:47:24
2940,Thursday,15:59:27,10:44:28,6:47:53
2941,Thursday,9:38:21,13:20:49,22:34:43
2942,Monday,7:00:59,1:43:32,6:11:06
2943,Friday,15:30:00,7:30:05,13:16:57
2944,Tuesday,8:43:51,21:10:24,2:11:51
2945,Thursday,14:30:59,15:55:57,9:24:40
2946,Wednesday,0:16:39,11:30:51,2:29:45
2947,Tuesday,15:57:52,8:13:36,12:31:50
2948,Tuesday,1:13:47,18:43:17,8:20:46
2949,Wednesday,15:44:49,1:27:58,20:06:32
2950,Friday,13:52:00,21:22:34,13:40:46
2951,Friday,21:24:57,8:59:02,1:13:03
2952,Tuesday,0:21:35,20:54:48,9:11:16
2953,Thursday,18:36:37,19:15:54,1:54:39
2954,Wednesday,23:25:07,8:57:54,10:36:16
2955,Friday,5:41:08,17:15:23,21:33:09
2956,Tuesday,20:13:47,12:47:19,21:48:45
2957,Monday,3:21:25,16:22:45,12:23:54
2958,Tuesday,23:29:13,1:04:38,0:57:51
2959,Wednesday,23:11:05,18:31:47,0:33:21
2960,Wednesday,3:30:44,19:26:39,5:32:17
2961,Thursday,11:08:23,1:30:24,5:05:21
2962,Monday,8:14:43,21:09:28,8:11:24
2963,Wednesday,0:00:24,4:30:35,13:13:26
2964,Monday,18:31:39,15:04:11,20:16:37
2965,Friday,4:12:34,0:26:30,23:40:33
2966,Monday,18:01:18,22:39:51,6:48:38
2967,Friday,3:45:52,5:08:19,11:36:32
2968,Thursday,4:12:12,2:52:57,20:20:35
2969,Tuesday,16:29:28,5:52:43,7:02:30
2970,Monday,2:52:35,16:05:27,9:27:48
2971,Thursday,2:08:41,18:42:07,8:41:03
2972,Monday,12:12:12,6:17:41,8:46:55
2973,Friday,19:08:30,17:19:17,21:30:46
2974,Thursday,18:08:13,13:34:15,19:53:32
2975,Thursday,0:56:50,10:23:29,23:02:32
2976,Thursday,7:39:50,14:27:55,9:33:33
2977,Thursday,11:56:55,3:47:27,14:27:41
2978,Tuesday,11:01:43,0:13:34,17:17:46
2979,Wednesday,15:57:48,7:29:40,1:44:26
2980,Monday,0:42:41,9:38:53,22:56:28
2981,Wednesday,8:28:33,22:08:43,18:29:45
2982,Wednesday,4:00:51,13:08:23,0:08:26
2983,Monday,5:18:07,0:05:39,9:59:44
2984,Tuesday,21:43:31,18:08:29,23:35:27
2985,Monday,6:24:36,21:50:51,15:11:40
2986,Thursday,16:16:36,16:33:37,23:55:33
2987,Thursday,8:26:55,19:44:58,4:10:24
2988,Monday,23:26:39,16:45:25,18:00:51
2989,Friday,16:03:28,9:59:53,1:59:13
2990,Wednesday,14:01:31,7:59:01,23:49:01
2991,Tuesday,16:56:38,23:11:44,22:40:04
2992,Friday,16:15:49,10:46:21,4:39:48
2993,Friday,9:48:52,0:03:10,9:53:33
2994,Tuesday,21:20:32,6:55:58,19:53:16
2995,Wednesday,18:17:51,7:20:36,9:48:44
2996,Tuesday,12:53:27,1:30:43,11:24:16
2997,Monday,14:29:27,19:46:07,22:40:52
2998,Tuesday,12:20:28,20:25:01,12:46:33
2999,Monday,15:15:52,1:48:56,17:57:09
3000,Thursday,15:42:25,9:33:58,6:47:06
3001,Thursday,10:56:42,17:28:10,10:21:12
3002,Wednesday,6:11:14,4:27:20,2:18:46
3003,Thursday,17:42:36,17:00:27,22:41:52
3004,Monday,2:45:22,22:29:15,21:36:07
3005,Friday,20:11:58,0:56:29,20:26:03
3006,Thursday,13:44:49,16:23:12,0:42:20
3007,Friday,18:09:29,3:09:22,22:39:19
3008,Wednesday,22:15:55,14:13:34,17:12:32
3009,Monday,12:23:41,9:49:49,9:33:41
3010,Wednesday,17:19:11,3:11:29,15:25:17
3011,Wednesday,7:13:13,10:04:47,23:58:26
3012,Thursday,18:25:30,22:02:43,1:13:21
3013,Tuesday,1:41:54,0:44:09,19:18:14
3014,Tuesday,8:55:38,23:23:45,13:15:25
3015,Tuesday,4:12:40,9:39:22,0:41:41
3016,Wednesday,20:27:15,8:01:51,10:20:15
3017,Wednesday,0:21:21,5:06:14,6:26:09
3018,Tuesday,1:24:56,23:47:00,9:55:05
3019,Friday,19:39:11,0:19:40,3:48:11
3020,Thursday,2:44:53,9:27:51,21:42:42
3021,Thursday,5:25:35,2:49:57,12:50:22
3022,Wednesday,10:10:57,0:18:57,7:56:44
3023,Friday,8:11:30,20:57:51,16:04:22
3024,Tuesday,17:05:24,15:47:59,6:40:10
3025,Friday,19:23:43,18:27:13,4:23:03
3026,Wednesday,5:53:12,23:38:46,16:03:04
3027,Tuesday,10:43:02,3:12:42,9:53:22
3028,Thursday,13:01:31,12:26:19,6:12:32
3029,Friday,7:37:00,10:44:33,23:11:45
3030,Tuesday,17:57:50,0:55:02,6:23:11
3031,Tuesday,11:43:45,3:05:57,3:18:44
3032,Tuesday,4:02:57,1:24:04,22:39:10
3033,Monday,14:43:42,10:46:19,4:39:59
3034,Friday,23:34:56,23:53:17,5:50:22
3035,Monday,8:20:31,6:50:49,19:08:22
3036,Friday,5:57:11,9:46:47,0:45:44
3037,Thursday,19:31:23,22:13:14,22:10:17
3038,Thursday,16:08:03,7:45:18,19:24:21
3039,Friday,13:28:10,23:16:13,13:14:07
3040,Monday,13:52:49,10:46:26,18:30:55
3041,Wednesday,16:10:52,20:47:24,12:39:24
3042,Thursday,16:29:41,23:42:21,14:39:09
3043,Wednesday,22:54:51,10:59:52,18:21:39
3044,Monday,21:30:21,18:28:45,18:24:37
3045,Thursday,5:39:13,4:52:47,23:30:16
3046,Friday,14:51:53,21:17:50,21:09:30
3047,Tuesday,18:57:45,15:14:54,7:29:31
3048,Wednesday,11:00:17,16:42:34,4:26:49
3049,Friday,5:57:50,19:34:44,14:46:58
3050,Wednesday,20:26:03,4:09:31,12:43:10
3051,Friday,19:23:49,1:09:22,11:34:35
3052,Wednesday,5:49:39,15:14:37,8:49:58
3053,Monday,20:09:07,0:14:47,7:22:36
3054,Monday,14:57:47,4:21:45,10:29:36
3055,Friday,8:40:53,6:13:31,18:20:47
3056,Wednesday,10:59:13,22:52:27,21:13:07
3057,Tuesday,22:43:06,8:24:39,6:01:01
3058,Monday,23:27:24,15:24:56,1:29:24
3059,Wednesday,0:00:56,19:05:06,7:07:28
3060,Tuesday,17:28:53,18:26:50,5:18:07
3061,Monday,9:04:48,13:59:40,8:23:12
3062,Tuesday,12:40:50,4:31:43,5:56:22
3063,Tuesday,1:27:54,0:35:10,10:01:07
3064,Tuesday,13:29:07,8:47:32,13:06:42
3065,Monday,18:19:04,13:35:45,15:19:18
3066,Tuesday,16:57:13,13:40:58,1:17:38
3067,Tuesday,7:32:49,5:58:13,14:48:41
3068,Friday,11:32:31,14:42:03,6:01:58
3069,Thursday,10:56:17,15:01:46,15:04:29
3070,Thursday,13:58:29,2:02:58,17:16:37
3071,Monday,1:02:09,17:06:26,20:24:11
3072,Wednesday,11:14:02,18:28:44,4:23:37
3073,Thursday,10:53:11,17:20:16,13:35:54
3074,Wednesday,3:56:12,4:59:28,5:24:38
3075,Wednesday,17:04:44,12:42:06,8:36:11
3076,Monday,0:12:53,0:21:29,17:21:00
3077,Wednesday,8:09:25,6:44:08,21:39:12
3078,Thursday,8:58:39,2:16:45,20:04:53
3079,Monday,22:10:48,16:24:39,10:02:42
3080,Thursday,7:46:43,21:44:48,21:22:10
3081,Wednesday,0:06:31,23:12:13,22:32:36
3082,Tuesday,8:57:13,1:10:54,5:13:41
3083,Thursday,19:26:11,4:27:15,17:05:27
3084,Tuesday,8:35:21,18:03:48,11:23:43
3085,Thursday,9:46:04,12:35:49,18:05:21
3086,Friday,9:10:46,2:35:36,11:12:19
3087,Thursday,21:05:04,18:25:40,18:55:28
3088,Monday,0:14:12,14:06:43,0:46:20
3089,Thursday,6:57:17,12:43:25,12:00:07
3090,Thursday,3:48:53,11:47:00,15:46:35
3091,Tuesday,0:43:03,19:04:24,4:54:44
3092,Thursday,12:05:47,4:20:50,16:05:12
3093,Thursday,6:01:02,0:23:15,17:08:42
3094,Monday,13:29:10,23:16:57,2:25:37
3095,Monday,4:07:13,17:50:57,13:39:33
3096,Friday,9:47:54,21:28:45,5:17:17
3097,Monday,0:13:43,20:32:15,4:11:46
3098,Wednesday,19:20:28,21:54:30,1:18:11
3099,Tuesday,6:21:42,22:01:41,20:15:43
3100,Monday,21:40:36,1:28:05,0:45:18
3101,Monday,15:10:14,5:12:50,9:05:30
3102,Thursday,10:54:04,6:32:16,5:48:02
3103,Wednesday,11:10:05,19:53:26,0:57:28
3104,Wednesday,23:20:17,4:57:04,12:37:50
3105,Tuesday,11:00:19,19:47:59,1:04:12
3106,Wednesday,12:53:26,23:43:39,7:44:18
3107,Friday,17:34:50,2:35:24,10:01:26
3108,Friday,22:53:50,2:32:26,10:17:15
3109,Wednesday,3:59:28,4:57:13,16:11:19
3110,Tuesday,11:30:54,1:31:07,14:36:37
3111,Wednesday,14:55:15,20:37:52,1:46:55
3112,Friday,8:32:09,16:59:05,10:56:58
3113,Thursday,12:44:02,15:49:17,9:52:10
3114,Tuesday,19:40:40,23:19:05,23:47:40
3115,Friday,19:05:32,18:26:05,5:06:01
3116,Monday,1:13:52,3:14:21,6:33:12
3117,Thursday,12:00:45,11:28:13,7:03:04
3118,Tuesday,13:23:25,14:42:05,10:46:03
3119,Tuesday,23:56:00,7:55:37,23:38:45
3120,Wednesday,1:23:50,14:12:37,17:42:32
3121,Monday,0:03:58,8:24:43,11:16:11
